-80,9.63,-7.75,-69,-79.31,59.69,1.81,659,645,671,608,651,641,73
-79.94,9.63,-7.62,-69,-79.31,59.75,1.81,658,644,671,608,651,642,74
-79.87,9.56,-7.5,-69,-79.31,59.75,1.81,658,644,671,608,651,641,75
-79.81,9.44,-7.31,-69,-79.31,59.75,1.81,659,645,671,608,651,641,76
-79.75,9.44,-7.25,-69,-79.31,59.75,1.81,658,644,670,608,650,641,77
-79.62,9.44,-7.19,-69,-79.31,59.81,1.81,658,645,671,608,651,641,78
-79.5,9.38,-7.12,-69,-79.31,59.88,1.81,658,644,670,608,651,641,79
-79.37,9.38,-7.06,-69,-79.31,59.94,1.87,658,644,670,608,651,641,80
-79.31,9.38,-6.94,-69,-79.31,59.88,1.81,659,646,671,610,651,642,81
-79.25,9.38,-6.81,-69,-79.31,59.88,1.81,658,644,670,608,650,641,82
-79.19,9.38,-6.75,-69,-79.31,59.81,1.81,659,644,671,608,651,641,83
-79.12,9.38,-6.75,-69,-79.31,59.81,1.87,658,644,671,608,651,641,84
-79.06,9.38,-6.75,-69,-79.31,59.81,1.87,658,644,670,608,651,641,85
-79,9.38,-6.69,-69,-79.31,59.81,1.87,659,645,671,608,651,642,86
-78.94,9.38,-6.62,-69,-79.31,59.75,1.87,658,643,670,608,650,641,87
-78.94,9.38,-6.62,-69,-79.31,59.75,1.87,659,644,671,609,651,641,88
-78.94,9.44,-6.56,-69,-79.31,59.69,1.87,658,643,671,609,651,641,89
-78.94,9.38,-6.5,-69,-79.31,59.69,1.87,658,644,670,608,651,641,90
-78.94,9.38,-6.37,-69,-79.31,59.63,1.87,659,645,671,608,651,642,91
-78.87,9.38,-6.31,-69,-79.31,59.56,1.87,658,644,712,609,651,642,92
-78.87,9.38,-6.25,-69,-79.31,59.56,1.87,658,644,671,608,651,641,93
-78.87,9.38,-6.12,-69,-79.31,59.56,1.81,658,644,670,608,650,641,94
-78.87,9.38,-6.12,-69,-79.31,59.56,1.81,658,643,670,608,651,641,95
-78.87,9.31,-5.94,-69,-79.31,59.56,1.81,659,645,672,689,651,642,96
-78.94,9.31,-5.81,-69,-79.31,59.5,1.81,658,644,671,607,650,641,97
-79,9.31,-5.37,-69,-79.31,59.5,1.87,658,644,671,608,650,641,98
-79.06,9.31,-5.12,-69,-79.31,59.44,1.87,658,644,671,608,650,641,99
-79.12,9.31,-4.87,-69,-79.31,59.31,1.87,660,643,670,607,662,641,100
-79.25,9.31,-4.37,-69,-79.31,59.12,1.87,659,645,672,607,651,642,101
-79.37,9.38,-4.06,-69,-79.31,58.94,1.94,658,644,671,608,651,642,102
-79.5,9.44,-3.69,-69,-79.31,58.81,1.94,659,645,671,610,652,642,103
-79.69,9.44,-3.69,-69,-79.38,58.69,1.94,659,661,671,610,652,643,104
-79.87,9.56,-3.62,-69.06,-79.44,58.37,1.94,660,644,671,611,653,643,105
-80.06,9.63,-3.31,-69.12,-79.5,58,1.94,662,645,672,612,654,643,106
-80.19,9.63,-3.06,-69.19,-79.56,57.62,1.94,663,644,671,614,654,644,107
-80.25,9.63,-2.25,-69.25,-79.69,57.37,1.94,662,645,672,614,654,653,108
-80.37,9.56,-1.87,-69.37,-79.81,57.19,1.94,663,644,671,615,659,648,109
-80.56,9.44,-0.94,-69.44,-79.81,57.06,1.94,663,644,671,616,655,647,110
-80.56,9.31,0.06,-69.5,-79.88,56.87,1.94,663,644,671,617,655,653,111
-80.56,9.25,1,-69.56,-79.94,56.81,1.94,663,644,670,617,654,646,112
-80.56,9.19,1.94,-69.56,-80.06,56.69,1.94,663,674,670,618,655,645,113
-80.56,9.25,2.19,-69.56,-80.06,56.69,2,662,644,669,642,655,645,114
-80.56,9.25,2.5,-69.5,-80.12,56.69,2.06,662,643,669,618,655,651,115
-80.56,9.38,2.69,-69.5,-80.19,56.69,2.12,663,644,669,618,655,646,116
-80.62,9.44,2.94,-69.44,-80.19,56.56,2.19,662,643,669,618,654,658,117
-80.62,9.56,3.25,-69.5,-80.19,56.5,2.25,663,644,669,619,691,651,118
-80.62,9.63,3.31,-69.5,-80.25,56.56,2.37,663,644,671,618,655,649,119
-80.62,9.75,3.94,-69.5,-80.25,56.56,2.44,664,643,668,619,655,647,120
-80.62,9.75,4.69,-69.5,-80.25,56.56,2.5,663,644,669,619,655,647,121
-80.69,9.88,5.75,-69.5,-80.31,56.5,2.62,662,649,668,619,654,646,122
-80.75,9.88,7.13,-69.5,-80.37,56.5,2.69,663,643,669,655,655,646,123
-80.87,9.94,8.63,-69.5,-80.44,56.44,2.87,662,643,668,620,655,647,124
-80.94,9.94,10.25,-69.56,-80.44,56.5,3,662,642,668,620,655,645,125
-81.06,10,12.25,-69.56,-80.5,56.5,3.25,662,643,701,621,655,646,126
-81.12,10,37,-69.56,-80.5,56.56,3.37,662,642,668,620,674,646,127
-81.25,10.13,37.38,-69.63,-80.44,56.69,3.56,662,643,668,621,655,645,128
-81.44,10.19,37.81,-69.63,-80.5,56.81,3.75,670,643,668,621,656,646,129
-81.69,10.25,38.19,-69.63,-80.5,56.94,3.87,662,642,668,621,654,656,130
-82,10.31,38.56,-69.63,-80.5,57.06,4.06,663,644,668,621,654,650,131
-82.25,10.31,39,-69.69,-80.5,57,4.25,662,643,668,620,654,648,132
-82.56,10.25,39.5,-69.69,-80.5,57.12,4.44,663,647,668,621,654,646,133
-82.81,10.13,40.12,-69.69,-80.5,57.19,4.62,663,643,668,621,678,645,134
-83.06,10,40.81,-69.69,-80.5,57.25,4.75,663,644,668,620,652,644,135
-83.19,9.75,41.69,-69.69,-80.44,57.37,4.94,669,644,669,619,652,644,136
-83.31,9.38,42.75,-69.75,-80.37,57.5,5,664,644,681,619,650,643,137
-83.44,8.81,44,-70,-80.31,57.56,5.12,665,645,671,618,650,648,138
-83.5,8.13,85.56,-70.37,-80.19,57.62,5.19,665,645,671,616,649,639,139
-83.69,7.38,92.5,-70.62,-80.12,57.87,5.31,665,649,672,614,648,638,140
-83.81,6.63,97.69,-71.75,-80.06,58.12,5.37,666,646,673,610,647,636,141
-84,5.88,101.38,-72.25,-80,58.31,5.5,665,646,673,608,648,626,142
-84.12,5.19,103.94,-74.06,-79.94,58.44,5.62,666,647,673,605,646,629,143
-84.25,4.5,105.63,-75.56,-79.88,58.31,5.75,666,647,673,604,646,631,144
-84.31,3.94,106.75,-76.31,-79.88,58.06,5.87,696,647,673,604,646,633,145
-84.31,3.25,107.75,-78.75,-79.88,57.69,6,666,646,675,603,645,641,146
-84.25,2.56,108.19,-79.5,-79.81,57.31,6.06,666,647,672,603,645,636,147
-84.19,1.94,107.94,-81.25,-79.81,56.69,6.19,666,647,691,603,645,637,148
-84.06,1.44,106.69,-81.62,-79.81,56.06,6.31,666,646,673,602,645,636,149
-84,1.06,104.5,-81.56,-79.88,55.44,6.37,666,646,672,614,645,636,150
-84,0.81,101.31,-80.44,-79.88,54.87,6.5,666,646,671,603,645,637,151
-83.94,0.5,96.81,-79.81,-79.88,54.25,6.56,667,646,671,613,645,637,152
-83.81,0.19,90,-77.5,-79.88,53.62,6.69,666,646,671,603,645,637,153
-83.75,-0.19,79.81,-75.81,-79.94,53,6.87,667,646,671,604,645,637,154
-83.44,-0.56,63.31,-75,-80,52.69,7,667,645,669,603,645,637,155
-83.19,-0.87,39.81,-73,-80.06,51.75,7.12,667,645,669,603,645,636,156
-82.94,-1.12,12.63,-72.44,-80.19,51.44,7.31,667,645,669,602,644,637,157
-82.87,-1.37,-6.69,-71.06,-80.31,50.37,7.44,687,645,668,602,645,637,158
-82.94,-1.69,-19.25,-70.37,-80.44,50,7.62,668,645,672,603,644,640,159
-82.75,-2,-27.5,-70,-80.56,49.25,7.75,668,643,668,602,645,637,160
-82.62,-2.37,-33,-69,-80.63,48.37,7.81,667,643,669,603,645,636,161
-82.75,-2.62,-36.81,-68.56,-80.69,47.5,7.81,668,643,668,603,645,636,162
-82.87,-2.81,-39.75,-67,-80.81,45.87,7.69,668,643,668,614,645,636,163
-83.06,-2.94,-41.88,-65.75,-80.88,45.25,7.62,668,642,668,603,645,638,164
-83.31,-2.87,-43.25,-65.19,-81,44,7.62,667,641,667,604,645,637,165
-83.56,-2.62,-44.19,-63.62,-81.12,42.63,7.56,667,639,667,603,645,638,166
-83.81,-2.37,-44.81,-63.25,-81.31,41.13,7.5,667,640,667,603,645,638,167
-84.06,-2.25,-45,-62.56,-81.5,39.5,7.31,666,644,667,603,645,637,168
-84.31,-2.25,-44.81,-63.25,-81.63,37.75,7.31,665,641,667,603,644,637,169
-84.56,-2.25,-43.81,-63.69,-81.81,35.94,7.06,663,640,678,603,645,639,170
-84.62,-2.19,-42.63,-63.94,-82.06,34.06,6.81,662,640,667,602,665,638,171
-84.5,-2.06,-42.31,-63.87,-82.38,32.19,6.56,660,640,667,602,645,638,172
-84.31,-1.94,-41.13,-64.25,-82.75,30.31,6.31,659,640,668,604,646,644,173
-84.12,-1.62,-40.38,-64.37,-83.19,28.31,6.19,657,641,668,603,648,640,174
-83.87,-1.31,-39.5,-64.25,-83.75,25.94,5.94,656,640,669,604,649,640,175
-83.75,-1,-37.38,-64.12,-84.56,22.87,5.56,654,640,668,606,648,640,176
-83.75,-0.87,-34.5,-64.12,-85.63,19,4.94,655,640,670,602,648,643,177
-83.69,-0.87,-30.88,-64.12,-87,14.31,4,655,641,670,607,649,640,178
-83.62,-0.81,-27.25,-64.12,-88.69,8.87,2.75,655,640,670,603,649,637,179
-83.62,-0.69,-24.06,-64.12,-91.06,3.62,1.81,654,639,669,603,649,637,180
-83.5,-0.37,-21.5,-64.06,-93.94,-0.88,1.06,654,659,668,603,650,637,181
-83.37,0,-19.25,-64.06,-97.25,-4.56,0.62,654,639,666,604,650,638,182
-83.19,0.38,-17.13,-64.06,-100.31,-7.56,0.19,654,639,673,604,651,640,183
-83,0.63,-15.13,-64.06,-102.19,-10.44,-0.06,654,639,667,606,652,642,184
-82.81,0.75,-13,-64.12,-102.5,-13,-0.31,653,638,669,606,653,643,185
-82.69,0.94,-10.87,-64.25,-101.87,-14.5,-0.44,654,639,666,606,652,644,186
-82.5,1.06,-8.69,-64.37,-100.56,-14.5,-0.5,654,639,666,608,652,644,187
-82.44,1.06,-6.37,-64.62,-98.94,-13.19,-0.38,654,653,667,609,653,644,188
-82.44,1.06,-3.94,-64.87,-97.19,-11.06,-0.19,654,639,667,610,654,645,189
-82.5,1.06,-1.56,-65,-95.56,-8.19,0.06,653,639,667,611,655,645,190
-82.5,1,1.13,-65.37,-94.06,-4.81,0.25,653,639,666,616,655,646,191
-82.37,0.94,3.69,-65.56,-92.56,-1.06,0.5,653,639,667,613,655,645,192
-82.25,0.81,6.25,-65.94,-91.13,3,0.69,653,639,667,614,658,646,193
-81.87,0.75,8.44,-66.19,-89.75,7.19,0.87,654,639,667,613,655,647,194
-81.56,0.69,10.56,-66.31,-88.63,11.5,0.94,653,639,666,615,658,648,195
-81.37,0.63,12.56,-66.56,-87.63,15.81,0.94,653,639,666,613,656,649,196
-81.25,0.69,14.19,-66.62,-86.81,20.19,0.94,714,639,667,612,655,649,197
-81.12,0.88,15.75,-66.81,-86,24.44,0.87,653,639,667,611,655,648,198
-80.94,1.13,17.06,-66.94,-85,29.19,0.81,654,639,667,611,655,648,199
-80.81,1.31,18.31,-66.94,-84.06,34.13,0.69,653,639,667,610,655,648,200
-80.69,1.5,19.44,-67.06,-82.75,39.5,0.56,653,639,667,610,655,647,201
-80.5,1.75,20.5,-67.06,-81.25,44.94,0.37,653,639,667,703,655,647,202
-80.31,2,21.63,-67.12,-79.56,50.19,0.19,653,642,667,609,655,645,203
-80.12,2.19,22.81,-67.19,-77.81,55.25,0.06,654,640,668,610,655,645,204
-80.06,2.38,24.13,-67.19,-76.13,59.56,0,653,639,667,609,655,644,205
-80,2.63,25.44,-67.25,-74.56,63.62,-0.13,654,639,667,610,663,645,206
-79.75,2.88,26.94,-67.25,-73.38,67.19,-0.25,653,639,667,610,655,646,207
-79.69,3.19,28.69,-67.25,-72.63,70.25,-0.25,653,639,667,610,659,646,208
-79.62,3.44,30.69,-67.25,-72.06,72.62,-0.19,654,640,666,611,656,657,209
-79.69,3.75,33.06,-67.25,-71.81,73.94,-0.13,655,638,664,613,656,650,210
-79.69,4.13,35.75,-67.25,-72.19,74.37,-0.06,654,639,664,615,657,649,211
-79.56,4.5,38.75,-67.31,-73,73.94,0.25,662,639,664,617,656,649,212
-79.12,4.88,42.44,-67.25,-73.44,72.81,0.62,653,638,665,619,657,648,213
-79,5.19,46.37,-67.31,-73.5,72.81,0.87,654,646,666,621,657,649,214
-78.75,5.5,50.56,-67.44,-73.38,73.06,0.94,653,639,667,622,656,648,215
-78.62,5.75,54.87,-67.56,-73.44,73.37,1.06,654,647,669,623,655,647,216
-78.69,5.88,59.25,-67.81,-73.56,73.75,1.19,654,640,669,660,653,645,217
-79,5.81,63.44,-68.25,-73.56,74,1.25,654,652,670,623,652,642,218
-79.12,5.69,67.69,-68.81,-73.5,73.87,1.37,654,641,670,627,650,640,219
-79.31,5.44,72.06,-69.5,-73.44,73.75,1.56,654,642,670,621,648,638,220
-79.37,5.13,76.19,-70.12,-73.44,73,1.81,654,641,670,620,671,637,221
-79.44,4.81,80.06,-70.44,-73.44,72.75,2.12,654,641,671,618,647,638,222
-79.56,4.56,83.75,-71.31,-73.44,72,2.37,654,641,670,617,650,637,223
-79.62,4.31,87.25,-71.81,-73.5,71.56,2.62,654,642,671,616,646,637,224
-79.69,4.13,90.62,-72.25,-73.63,71.37,2.81,662,643,671,615,646,636,225
-79.69,3.94,94.38,-72.69,-73.81,71.12,3,655,644,671,613,647,652,226
-79.69,3.88,98.63,-73.19,-73.94,71.06,3.25,698,644,672,610,646,643,227
-79.75,3.94,102.63,-73.81,-74,70.94,3.44,656,644,672,608,647,638,228
-79.81,4.13,105.56,-74.69,-74.13,71.06,3.62,657,645,672,607,647,637,229
-80.12,4.31,107.38,-75.94,-74.19,71.12,3.75,658,645,673,606,647,635,230
-80.12,4.44,108.56,-77.81,-74.25,71.12,3.94,658,646,673,604,645,631,231
-80.12,4.31,109.63,-78.94,-74.31,71.12,4,658,646,674,609,645,633,232
-80,3.94,110.5,-81.87,-74.31,70.87,4.25,658,644,673,604,645,633,233
-79.81,3.5,111.13,-83.5,-74.31,70.75,4.44,659,645,673,603,649,634,234
-79.75,3.06,112.13,-84.94,-74.31,70.56,4.69,659,645,674,603,645,636,235
-79.75,2.69,113.19,-86,-74.31,69.87,4.94,661,646,674,603,645,636,236
-79.75,2.31,114,-86.44,-74.31,69.62,5,660,645,703,603,645,656,237
-79.87,2,113.88,-86.25,-74.44,68.94,5.31,660,645,674,603,645,644,238
-80.06,1.63,113.13,-85.62,-74.5,68.75,5.44,660,646,674,604,645,641,239
-80.12,1.13,112,-84.69,-74.63,68.56,5.62,662,646,674,604,645,640,240
-80.19,0.63,110.81,-83.75,-74.69,68.25,5.81,661,646,674,608,645,639,241
-80.12,0.13,109.38,-82.75,-74.75,68.19,5.94,661,646,674,604,645,657,242
-80.06,-0.31,107.81,-81.94,-74.81,68.06,6.25,661,646,674,604,645,637,243
-80.12,-0.81,105.88,-81.19,-74.81,68,6.37,661,646,674,604,645,636,244
-80.12,-1.25,103.25,-80.5,-74.88,68,6.62,661,646,674,603,645,636,245
-80.19,-1.69,99.44,-79.81,-74.88,67.81,6.81,662,646,674,603,645,637,246
-80.19,-2.12,94.13,-79,-74.88,67.5,6.87,670,646,674,603,645,637,247
-80.19,-2.44,86.69,-78.06,-74.94,67.06,7.06,662,645,673,603,645,636,248
-80.19,-2.75,76,-77.06,-74.94,66.56,7.12,663,646,674,603,650,636,249
-80.12,-3.12,61.25,-76.19,-74.94,66,7.31,662,646,674,603,644,637,250
-80.06,-3.37,42.44,-75.44,-74.94,65.31,7.5,663,646,674,603,644,639,251
-79.94,-3.56,22.19,-74.81,-74.94,64.62,7.56,663,646,674,603,644,638,252
-79.75,-3.69,5.13,-74.44,-75,63.87,7.81,663,655,673,603,644,637,253
-79.44,-3.81,-7.62,-74.19,-75,63.19,7.94,663,645,673,606,644,637,254
-79.25,-3.87,-16.81,-74.12,-75,62.37,8.12,664,645,672,603,644,637,255
-79.12,-3.94,-23.63,-74.06,-75,61.5,8.25,696,645,672,603,644,636,256
-79.06,-4,-28.56,-73.94,-75.06,60.69,8.25,664,646,672,603,644,646,257
-78.94,-4,-32.06,-73.69,-75.13,59.81,8.44,665,645,671,603,644,639,258
-78.94,-3.87,-34.75,-73.12,-75.19,58.94,8.5,666,645,671,603,644,638,259
-78.87,-3.75,-37.06,-72.25,-75.25,58.12,8.56,665,644,670,603,646,637,260
-78.81,-3.62,-38.81,-70.94,-75.38,57.31,8.69,667,644,669,604,644,636,261
-78.87,-3.5,-40.31,-69.44,-75.5,56.44,8.75,667,648,668,603,644,637,262
-78.94,-3.44,-41.69,-67.87,-75.63,55.56,8.87,667,643,668,604,644,635,263
-79.06,-3.37,-42.75,-66.5,-75.69,54.56,8.87,668,643,668,603,644,633,264
-79.12,-3.25,-43.56,-65.31,-75.75,53.62,8.87,675,642,668,603,644,635,265
-79,-3.12,-44.06,-64.56,-75.81,52.69,8.81,669,642,669,603,645,635,266
-79.12,-2.94,-44.19,-64.25,-75.81,51.5,8.75,669,641,668,603,656,636,267
-79.06,-2.75,-43.81,-64.31,-75.75,50.37,8.5,669,640,668,603,644,635,268
-79.19,-2.56,-42.75,-64.75,-75.69,49.06,8.44,669,640,668,603,646,636,269
-79.19,-2.31,-41.25,-65.25,-75.69,47.81,8.25,669,639,668,603,645,636,270
-79.25,-2.06,-40.13,-65.31,-75.81,46.37,8.12,668,640,668,603,645,638,271
-79.31,-1.87,-39.38,-65.06,-75.88,44.87,8.06,666,639,668,603,644,637,272
-79.37,-1.81,-38.5,-65.12,-76.25,43.31,7.87,664,654,668,603,646,637,273
-79.5,-1.62,-37.63,-65.5,-76.44,41.69,7.75,663,640,668,635,646,638,274
-79.5,-1.19,-36.69,-65.56,-76.88,40.19,7.62,660,639,668,603,647,637,275
-79.56,-0.75,-35.38,-65.5,-77.31,38.69,7.5,659,639,669,603,650,638,276
-79.62,-0.44,-33.31,-65.5,-77.56,37.19,7.5,658,640,669,603,647,639,277
-79.69,-0.31,-30.63,-65.62,-78.31,35.56,7.5,656,639,669,603,647,639,278
-79.75,-0.31,-27.38,-65.69,-78.63,33.69,7.44,656,640,690,604,648,641,279
-79.75,-0.37,-23.81,-65.75,-79.63,31.44,7.31,655,640,669,604,648,640,280
-79.75,-0.5,-20.25,-65.81,-80.25,28.75,7.12,655,640,669,619,648,640,281
-79.87,-0.5,-16.75,-65.87,-80.56,25.5,6.87,655,640,670,604,648,640,282
-79.87,-0.44,-13.13,-65.94,-81.63,21.69,6.5,654,639,670,607,649,640,283
-79.94,-0.31,-9.56,-66,-82,17.81,5.87,655,644,670,607,650,640,284
-79.81,-0.12,-5.62,-66.06,-82.75,14.12,5.12,653,639,670,607,651,641,285
-79.94,-0.12,-1.56,-66.25,-84.06,10.69,4.25,654,641,671,608,651,636,286
-79.81,-0.19,2.44,-66.44,-84.56,8.94,3.37,654,640,671,610,652,640,287
-79.75,-0.31,6.38,-66.69,-86.81,3.69,2.5,653,639,670,611,653,640,288
-79.75,-0.5,10.13,-66.94,-87.81,0.5,1.69,658,639,669,612,654,642,289
-79.69,-0.69,13.56,-67.12,-90.13,-2.25,0.94,653,638,667,614,655,642,290
-79.56,-0.94,16.69,-67.37,-93.69,-4.62,0.25,656,639,667,616,655,641,291
-79.44,-1.06,19.88,-67.56,-94.56,-5.75,-0.31,652,638,667,617,655,642,292
-79.31,-1.19,22.88,-67.69,-95.88,-9.12,-0.75,652,638,667,619,656,648,293
-79.25,-1.25,25.69,-67.87,-96.06,-9.81,-1.06,653,639,667,620,656,650,294
-79.19,-1.37,28.31,-68,-96.19,-9.94,-1.38,653,639,667,621,656,656,295
-79.19,-1.44,30.63,-68.19,-96,-8.94,-1.56,653,639,667,620,656,648,296
-79.31,-1.56,32.69,-68.31,-95.81,-8.25,-1.63,652,638,666,621,656,647,297
-79.56,-1.62,34.38,-68.37,-95,-4.94,-1.63,653,639,666,622,656,647,298
-79.81,-1.56,35.75,-68.5,-94.63,-3.5,-1.56,653,639,667,623,656,651,299
-79.87,-1.44,36.94,-68.63,-93.56,1.69,-1.44,654,639,666,623,713,650,300
-80,-1.25,37.94,-68.75,-91.44,5.56,-1.31,653,639,667,623,656,649,301
-80.19,-1.06,38.88,-68.81,-90.69,7.5,-1.13,653,638,666,624,660,650,302
-80.37,-0.87,39.88,-68.94,-88.75,13.44,-1,653,639,667,625,657,649,303
-80.62,-0.69,41,-68.94,-88.25,15.44,-0.88,653,638,666,626,657,649,304
-80.81,-0.44,41.56,-69,-87.38,19.19,-0.94,653,639,667,628,657,649,305
-81.06,-0.19,43.37,-69.06,-86.25,25.31,-0.88,653,638,666,628,657,649,306
-81.25,0.06,44.62,-69.06,-85.94,27.5,-0.81,653,639,666,713,657,649,307
-81.37,0.31,45.94,-69.06,-84.63,33.75,-0.81,653,639,666,630,658,648,308
-81.5,0.63,47.25,-69,-84.13,35.81,-0.81,653,638,666,638,657,649,309
-81.5,0.94,48.44,-69,-83.13,40,-0.81,654,639,667,631,657,650,310
