-82.69,12.81,33,-90.75,-76.13,55.94,1.19,631,649,669,617,655,657,73
-82.75,12.88,33,-90.75,-76.06,55.88,1.25,634,649,669,617,655,658,74
-82.75,12.88,33,-90.75,-76.13,55.81,1.38,637,649,669,617,655,660,75
-82.81,12.88,33,-90.75,-76.13,55.81,1.44,637,649,669,617,655,659,76
-82.87,12.88,33.06,-90.75,-76.13,55.88,1.56,637,649,669,617,655,657,77
-82.87,12.81,33.12,-90.75,-76.06,55.94,1.69,636,649,669,617,655,656,78
-82.87,12.81,33.19,-90.75,-76.06,56,1.81,637,649,669,617,655,658,79
-82.94,12.81,33.19,-90.75,-76.06,56.06,1.88,638,649,669,617,655,659,80
-82.94,12.81,33.25,-90.75,-76.06,56.12,1.88,637,649,669,617,655,656,81
-82.94,12.75,33.25,-90.75,-76.06,56.12,1.88,635,649,670,617,655,654,82
-82.94,12.75,33.25,-90.75,-76.06,56.12,1.81,635,649,669,617,656,654,83
-82.94,12.75,33.25,-90.75,-76.06,56.06,1.75,636,649,669,617,655,656,84
-82.94,12.75,33.25,-90.75,-76.06,56.06,1.69,639,649,669,617,655,660,85
-82.94,12.75,33.19,-90.75,-76.06,56,1.69,639,649,669,617,655,661,86
-83,12.75,33.19,-90.75,-76.06,56,1.63,640,649,669,617,655,661,87
-83,12.75,33.19,-90.75,-76.06,55.94,1.63,641,649,669,617,655,662,88
-83,12.75,33.19,-90.75,-76.06,55.94,1.56,641,649,669,618,655,661,89
-83,12.75,33.12,-90.75,-76.06,55.94,1.56,642,649,669,617,654,663,90
-83.06,12.75,33.12,-90.75,-76.06,55.94,1.5,641,649,669,618,655,662,91
-83.06,12.75,33.06,-90.75,-76.06,55.88,1.5,642,649,668,618,655,663,92
-83.06,12.81,33.06,-90.81,-76.06,55.81,1.44,644,649,668,617,655,666,93
-83.06,12.81,33.06,-90.81,-76.06,55.81,1.44,647,649,669,617,655,671,94
-83,12.81,33.06,-90.81,-76.06,55.75,1.44,651,648,669,617,655,675,95
-82.94,12.88,33.06,-90.81,-76.06,55.75,1.44,654,649,668,617,655,677,96
-82.94,12.88,33.06,-90.81,-76.06,55.75,1.5,655,649,668,617,655,679,97
-82.87,12.88,33.12,-90.81,-76.06,55.75,1.5,659,649,669,617,655,682,98
-82.87,12.81,33.12,-90.81,-76.06,55.75,1.5,662,649,668,617,655,684,99
-82.81,12.81,33.19,-90.81,-76.06,55.81,1.5,664,648,668,616,655,686,100
-82.81,12.75,33.25,-90.75,-76.06,55.81,1.5,664,649,668,617,655,685,101
-82.75,12.75,33.25,-90.75,-76.06,55.81,1.44,663,648,668,617,655,684,102
-82.69,12.69,33.31,-90.75,-76.06,55.81,1.38,664,648,668,616,655,685,103
-82.69,12.69,33.31,-90.75,-76.06,55.81,1.38,663,649,668,616,655,682,104
-82.62,12.69,33.37,-90.75,-76.13,55.81,1.38,633,649,668,616,655,622,105
-82.62,12.63,33.37,-90.75,-76.13,55.88,1.31,620,649,667,616,655,784,106
-82.62,12.63,33.44,-90.75,-76.13,55.88,1.31,614,649,668,617,654,617,107
-82.62,12.63,33.44,-90.75,-76.13,55.88,1.31,617,665,667,616,655,618,108
-82.62,12.63,33.44,-90.75,-76.13,55.94,1.31,609,649,667,771,655,613,109
-82.69,12.63,33.44,-90.75,-76.13,55.94,1.31,607,649,667,617,655,619,110
-82.69,12.63,33.44,-90.75,-76.13,55.94,1.31,607,649,668,616,655,620,111
-82.69,12.63,33.44,-90.75,-76.13,55.88,1.31,606,649,667,617,655,641,112
-82.69,12.63,33.44,-90.75,-76.13,55.88,1.31,610,649,667,617,655,625,113
-82.69,12.63,33.37,-90.75,-76.13,55.75,1.25,605,649,668,791,655,612,114
-82.69,12.63,33.37,-90.75,-76.13,55.69,1.31,655,653,667,617,655,605,115
-82.69,12.69,33.31,-90.75,-76.19,55.56,1.31,618,649,667,617,646,611,116
-82.69,12.75,33.19,-90.75,-76.19,55.37,1.31,609,649,668,617,655,607,117
-82.69,12.81,33,-90.75,-76.19,55.19,1.31,622,649,668,618,915,608,118
-82.69,12.88,32.81,-90.81,-76.25,55,1.31,600,649,668,617,655,603,119
-82.62,12.94,32.62,-90.81,-76.25,54.81,1.31,597,649,667,617,655,609,120
-82.56,13.06,32.44,-90.87,-76.31,54.56,1.38,591,649,668,768,655,604,121
-82.5,13.31,32.25,-90.87,-76.31,54.31,1.38,587,649,668,618,656,771,122
-82.37,13.44,32.19,-90.94,-76.31,54.06,1.38,581,649,667,617,655,592,123
-82.31,13.63,32.06,-90.94,-76.31,53.69,1.31,641,649,667,618,655,567,124
-82.25,13.75,31.94,-91,-76.38,53.31,1.38,586,648,667,621,655,564,125
-82.25,14.13,31.81,-91,-76.38,52.94,1.5,573,648,868,618,655,583,126
-82.25,14.38,31.62,-91,-76.38,52.62,1.69,578,649,668,618,793,598,127
-82.19,14.5,31.44,-91,-76.38,52.19,1.88,582,648,668,619,656,603,128
-82.19,14.94,31.25,-91,-76.38,51.69,1.94,582,648,668,619,656,600,129
-82.44,15.06,30.94,-91.06,-76.38,51.12,2.19,579,648,668,623,655,595,130
-82.56,15.25,30.62,-91.12,-76.38,50.5,2.38,654,650,669,622,655,581,131
-82.62,15.75,30.31,-91.19,-76.38,49.81,2.56,605,648,669,624,757,594,132
-82.44,15.94,29.87,-91.25,-76.38,49,2.81,597,648,669,624,656,605,133
-82.25,16.44,29.44,-91.31,-76.44,48.25,3.19,596,649,670,626,860,609,134
-82.12,16.56,29,-91.44,-76.44,47.56,3.69,601,649,670,628,655,622,135
-82,16.94,28.56,-91.62,-76.44,46.94,4.31,597,649,671,629,655,611,136
-81.87,17.19,27.94,-91.81,-76.44,46.44,4.94,581,649,672,637,654,585,137
-81.75,17.25,27.31,-91.94,-76.44,45.87,5.62,562,682,673,632,652,562,138
-81.62,17.56,26.56,-92.12,-76.44,45.37,6.25,541,649,673,738,650,536,139
-81.44,17.63,25.81,-92.31,-76.38,44.87,6.94,516,650,673,632,647,502,140
-81.19,17.75,25,-92.44,-76.38,44.44,7.69,473,650,674,632,668,443,141
-80.94,17.75,24.06,-92.69,-76.38,44.06,8.56,429,650,679,631,645,394,142
-80.62,17.69,23,-92.94,-76.38,43.69,9.44,371,651,675,630,645,334,143
-80.31,17.25,21.87,-93.25,-76.38,43.37,10.25,316,651,676,648,644,266,144
-80,17.13,20.56,-93.62,-76.31,43.06,10.69,259,651,676,627,643,213,145
-79.69,16.44,19.06,-94,-76.31,42.75,12,204,652,677,624,643,137,146
-79.44,15.75,17.5,-94.5,-76.31,42.44,12.81,228,665,678,621,642,178,147
-79.19,15.38,15.63,-95.06,-76.31,42.06,13.56,192,652,678,618,644,156,148
-78.81,14.06,13.75,-95.69,-76.31,41.69,14.31,171,653,867,614,642,176,149
-78.62,13.5,11.75,-96.37,-76.31,41.25,14.69,170,653,679,610,725,168,150
-78.44,11.63,9.81,-97.25,-76.38,40.81,15.56,165,659,684,607,642,158,151
-78.31,10.25,7.94,-98.19,-76.38,40.25,15.87,162,655,680,605,642,252,152
-78.19,9.56,6.13,-99.19,-76.38,39.75,16.62,160,654,680,608,641,164,153
-78.19,7.63,4.5,-99.87,-76.44,39.25,17.12,168,908,686,605,642,176,154
-78.25,7,3.38,-100.31,-76.44,38.69,17.44,173,661,687,604,725,189,155
-78.31,5.31,2.94,-100.62,-76.44,38.19,18.25,184,659,684,604,642,211,156
-78.44,4.19,2.94,-100.62,-76.5,37.69,18.5,207,659,683,604,642,242,157
-78.56,3.62,3.5,-100.19,-76.5,37.19,19.31,200,655,680,604,641,217,158
-78.5,2,4.5,-99.31,-76.56,36.69,19.88,212,829,680,604,642,244,159
-78.56,1.44,5.88,-98.12,-76.56,36.19,20.06,222,655,678,680,641,253,160
-78.69,-0.25,7.69,-96.75,-76.63,35.69,20.75,249,842,677,604,641,270,161
-78.69,-1.31,9.81,-95.31,-76.69,35.19,20.94,254,655,676,604,709,286,162
-78.75,-1.88,12.19,-93.87,-76.69,34.69,21.63,269,660,891,604,642,313,163
-78.81,-3.38,14.88,-92.44,-76.75,34.19,22.06,292,655,674,604,899,340,164
-78.94,-3.88,17.75,-91.06,-76.88,33.63,22.25,316,655,673,604,641,369,165
-79.06,-4.88,20.81,-89.75,-76.94,33.06,22.88,436,666,683,604,641,475,166
-79.19,-6.25,24.06,-88.56,-77.06,32.44,23.06,370,660,676,604,641,361,167
-79.31,-6.69,27.5,-87.56,-77.25,31.88,23.56,336,667,677,603,641,329,168
-79.5,-7.88,31.12,-86.75,-77.44,31.25,23.81,301,661,678,625,641,289,169
-79.69,-8.25,34.75,-86.06,-77.56,31,23.94,268,660,674,604,641,265,170
-80,-8.94,38.44,-85.44,-77.69,30,24.44,252,657,674,603,691,254,171
-80.44,-9.69,42.06,-85,-77.88,29.69,24.63,249,655,673,604,640,263,172
-80.81,-9.87,44,-84.63,-78,28.5,25.19,248,660,678,604,640,420,173
-81.12,-10.19,40.94,-84.31,-78.19,27.69,25.5,279,662,681,606,641,326,174
-81.5,-10.19,37.87,-84,-78.38,27.25,25.69,382,719,680,603,641,360,175
-81.87,-10.06,35.19,-83.75,-78.63,25.88,25.94,375,658,678,659,641,416,176
-82.31,-9.81,32.87,-83.69,-78.81,25.31,26.06,395,660,679,604,641,444,177
-82.69,-9.62,31.06,-83.81,-79.13,23.88,26.38,417,653,674,604,641,474,178
-83.12,-8.88,30.12,-84.06,-79.44,22.62,26.56,427,652,673,604,641,472,179
-83.62,-8.63,30.19,-84.25,-79.75,21.94,26.63,425,688,672,604,642,472,180
-84.19,-8.19,31.12,-84.37,-80.06,19.69,26.75,440,655,675,731,643,486,181
-84.75,-7.69,32.37,-84.63,-80.5,18.87,26.75,483,693,676,604,642,488,182
-85.37,-7.19,32.81,-84.81,-80.94,17,26.13,473,655,676,604,658,502,183
-85.94,-5.5,33.5,-85.06,-81.56,14.06,25.81,479,649,671,604,643,517,184
-86.5,-5.19,34.44,-85.5,-82.31,12.94,25.5,491,648,671,604,687,536,185
-86.94,-4.63,35.44,-85.87,-83.31,9.31,24.25,514,646,669,605,648,568,186
-87.37,-4.19,36.56,-86.12,-84.44,8.06,23.63,547,652,674,606,650,609,187
-87.75,-3.81,37.5,-86.25,-86.13,5.44,21.25,577,650,673,617,651,644,188
-88,-2.06,38.19,-86.31,-88.19,2.94,19.44,619,735,672,607,652,701,189
-88.19,-1.5,38.62,-86.37,-90.5,0.69,18.37,660,653,673,626,652,742,190
-88.25,-0.56,38.87,-86.37,-93.25,-1.31,16.25,707,653,672,608,653,800,191
-88.19,0.25,39.06,-86.44,-95.94,-2.75,14.12,715,648,667,610,698,765,192
-88.12,1.12,39.25,-86.44,-97.75,-3.88,12.06,753,657,680,610,654,829,193
-88,1.69,39.37,-86.5,-98.13,-4.25,10.06,778,649,668,611,654,803,194
-87.94,2.06,39.44,-86.56,-97.94,-3.69,8.12,780,647,666,612,654,828,195
-87.87,2.37,39.5,-86.56,-97.31,-2.44,6.25,794,649,666,612,655,865,196
-87.75,2.75,39.5,-86.56,-96.06,-0.63,4.44,794,646,665,613,655,826,197
-87.62,3.25,39.44,-86.56,-94.5,1.62,2.81,767,646,667,613,655,771,198
-87.37,3.75,39.31,-86.62,-92.81,4.44,1.19,680,648,667,613,656,617,199
-87.19,4.25,39.19,-86.62,-91.06,7.62,-0.31,579,647,666,613,655,498,200
-86.94,4.62,39.06,-86.62,-89.25,11.19,-1.75,457,665,666,614,655,350,201
-86.81,5,38.87,-86.62,-87.63,14.94,-3,391,648,667,617,656,319,202
-86.62,5.44,38.62,-86.62,-85.94,18.87,-4.06,333,648,666,615,656,277,203
-86.5,5.81,38.44,-86.62,-84.25,22.81,-4.87,279,647,666,616,672,223,204
-86.37,6.19,38.19,-86.62,-82.5,26.75,-5.44,264,646,665,617,656,248,205
-86.19,6.5,37.87,-86.69,-80.69,30.69,-5.87,312,647,666,618,656,362,206
-86,6.88,37.62,-86.69,-79.31,34.5,-6.06,391,648,667,618,656,486,207
-85.81,7.12,37.25,-86.75,-78.19,38.31,-6.12,433,648,667,619,656,519,208
-85.69,7.44,36.94,-86.75,-77.56,41.94,-6.06,462,647,667,620,656,523,209
-85.5,7.75,36.56,-86.81,-77.38,45.44,-5.69,481,648,667,620,656,532,210
-85.31,8.06,36.25,-86.81,-77.31,48.69,-5.5,489,650,669,621,657,525,211
-85.25,8.37,35.81,-86.87,-77.19,51.69,-5.25,496,647,691,621,656,533,212
-85.31,8.69,35.44,-86.87,-76.94,54.37,-5,505,647,666,621,660,541,213
-85.31,8.94,35.06,-86.94,-76.44,56.5,-4.81,510,647,666,627,657,543,214
-85.37,9.31,34.69,-86.94,-76.13,58.31,-4.62,517,646,665,621,656,561,215
-85.5,9.63,34.31,-86.94,-74.94,59.63,-4.37,518,646,666,622,657,546,216
-85.56,9.94,33.87,-87,-74.44,60.5,-4.19,512,646,666,623,656,533,217
-85.75,10.31,33.37,-87,-74.38,60.75,-3.94,501,647,666,622,657,517,218
-85.81,10.69,32.87,-87.06,-74.81,60.56,-3.81,482,647,666,623,656,490,219
-85.81,11.06,32.31,-87.12,-75.69,59.88,-3.62,488,647,665,623,656,480,220
-85.94,11.44,31.69,-87.19,-76.81,58.75,-3.25,475,651,668,625,657,487,221
-86,11.88,31.12,-87.25,-78.13,57.75,-2.75,486,654,671,626,657,512,222
-86.12,12.25,30.44,-87.37,-79.63,57.38,-1.94,487,653,675,627,657,516,223
-86.31,12.63,29.62,-87.5,-80.13,57,-1.06,495,650,709,628,656,529,224
-86.5,13,28.87,-87.69,-80.13,56.5,-0.37,499,649,675,630,656,527,225
-86.75,13.25,27.94,-87.94,-80.25,56.06,0.38,501,650,675,631,655,531,226
-87.06,13.5,27,-88.19,-80.31,55.5,1,508,652,678,632,654,578,227
-87.37,13.69,26,-88.44,-80.31,54.88,1.63,519,652,677,642,651,552,228
-87.62,13.88,25,-88.69,-80.31,54.12,2.19,524,652,677,633,648,553,229
-87.87,14,23.94,-88.87,-80.38,53.37,2.81,520,653,677,632,646,538,230
-88.19,14.13,22.75,-89.06,-80.44,52.62,3.44,509,650,677,632,645,521,231
-88.37,14.13,21.56,-89.19,-80.5,51.94,4.12,493,652,678,631,644,497,232
-88.62,14.13,20.19,-89.37,-80.56,51.31,4.81,456,651,676,629,643,435,233
-88.81,14,18.81,-89.56,-80.69,50.81,5.56,395,652,677,628,644,350,234
-88.87,13.69,17.31,-89.94,-80.69,50.37,6.31,345,650,676,626,643,304,235
-88.87,13.25,15.69,-90.44,-80.75,49.87,7.06,317,661,720,624,642,288,236
-88.81,12.69,13.94,-91.06,-80.75,49.37,7.75,308,659,685,621,650,302,237
-88.81,12,12.19,-91.75,-80.75,48.81,8.37,286,655,685,618,642,273,238
-88.81,11.19,10.31,-92.44,-80.75,48.19,9,261,662,689,615,642,237,239
-88.75,10.25,8.5,-93.19,-80.69,47.87,9.62,231,656,682,612,641,208,240
-88.75,9.06,6.81,-94.06,-80.69,46.87,10.25,201,673,690,609,642,167,241
-88.81,7.81,5.19,-95.12,-80.63,46.19,10.75,179,666,692,609,641,154,242
-88.81,6.56,3.75,-96.56,-80.63,45.56,11.19,165,665,733,605,641,152,243
-88.75,5.19,2.5,-98.12,-80.56,45.25,11.56,172,671,696,605,665,175,244
-88.69,3.87,1.5,-99.81,-80.56,44.62,11.87,174,660,685,605,641,191,245
-88.5,2.69,1.13,-101.62,-80.56,43.75,12.12,193,660,686,605,642,220,246
-88.31,1.5,1.63,-103.19,-80.56,43.44,12.31,189,664,689,604,642,202,247
-88.12,0.5,2.63,-104.06,-80.56,42.81,12.37,185,661,686,604,642,201,248
-88,-0.56,4.13,-104.12,-80.56,42.19,12.44,189,659,685,605,642,211,249
-87.87,-2.13,6.19,-103.56,-80.56,41.62,12.62,199,658,695,604,641,230,250
-87.81,-2.63,8.56,-102.31,-80.56,41.25,12.94,213,658,685,605,651,250,251
-87.69,-4.06,11.38,-100.69,-80.56,40.87,13.31,225,662,760,605,642,265,252
-87.62,-4.56,14.38,-99.06,-80.56,40.62,13.69,247,661,688,606,643,290,253
-87.44,-5.81,17.63,-97.69,-80.56,40.31,14.06,266,661,688,606,643,314,254
-87.25,-6.5,21.06,-96.62,-80.56,39.94,14.25,280,660,687,606,643,327,255
-87.12,-7.13,24.5,-95.81,-80.56,39.62,14.5,300,659,686,606,643,349,256
-86.94,-7.69,27.94,-94.94,-80.56,39.19,14.69,323,662,686,606,643,374,257
-86.87,-7.94,31.37,-93.81,-80.56,38.75,14.94,344,658,685,606,644,390,258
-86.81,-8.44,34.75,-92.62,-80.56,38.38,15.25,355,657,689,607,643,400,259
-86.75,-8.63,38.12,-91.44,-80.56,37.94,15.69,355,657,683,606,643,392,260
-86.69,-8.69,41.25,-90.19,-80.56,37.56,16.12,347,656,683,607,643,369,261
-86.69,-8.69,43.44,-88.94,-80.63,37.19,16.5,329,657,683,606,643,339,262
-86.69,-8.69,41.94,-87.69,-80.63,36.75,16.87,320,660,686,606,643,338,263
-86.5,-8.63,39.62,-86.37,-80.63,36.25,17.25,331,662,688,606,643,363,264
-86.31,-8.56,37.5,-85.19,-80.63,35.75,17.62,350,661,686,606,653,395,265
-86.31,-8.63,35.75,-84,-80.63,35.25,18.06,382,659,713,606,643,443,266
-86.44,-8.63,34.44,-83.06,-80.63,34.63,18.5,416,660,685,607,654,482,267
-86.44,-8.63,33.56,-82.56,-80.63,34.06,19,440,662,685,607,643,500,268
-86.56,-8.44,33.12,-82.44,-80.69,33.44,19.44,461,665,683,607,643,506,269
-86.69,-8.19,33.12,-82.69,-80.69,32.75,19.81,459,661,683,607,643,496,270
-86.81,-7.75,33.5,-83.19,-80.75,32.06,20.25,452,662,704,607,644,480,271
-87,-7.25,34.25,-83.75,-80.81,31.25,20.81,446,669,689,607,696,470,272
-87.12,-6.94,35.25,-84.31,-80.94,30.31,21.31,445,664,683,607,645,474,273
-87.31,-5.5,36.31,-84.63,-81.06,29.25,21.81,440,661,679,608,645,465,274
-87.37,-4,36.25,-84.88,-81.19,28.06,22.19,423,657,674,604,642,442,275
-87.25,-2.63,36,-85.19,-81.38,26.75,22.38,421,667,677,604,644,447,276
-87,-2.13,36.56,-85.44,-81.69,25.38,22.5,426,654,674,607,646,461,277
-86.75,-1.94,37.44,-85.69,-81.94,23.81,22.31,446,655,670,605,647,493,278
-86.44,-1.56,38.31,-85.75,-82.19,22.12,22,480,654,676,605,680,541,279
-86,-1.06,39.19,-85.81,-82.69,20.25,21.44,524,651,672,606,649,601,280
-85.62,-0.25,39.94,-85.87,-83.31,18.25,20.63,563,647,670,606,651,637,281
-85.37,0.44,40.56,-85.87,-84.25,16.12,19.63,597,647,669,606,650,665,282
-85.19,1.12,41,-85.87,-85.38,13.81,18.25,638,650,671,606,650,700,283
-85.06,1.81,41.25,-85.87,-86.81,11.5,16.62,667,647,670,607,651,734,284
-85,2.25,41.37,-85.87,-88.38,9.19,14.81,699,647,670,607,652,743,285
-84.94,2.56,41.31,-85.87,-90.13,7,12.81,730,648,670,608,655,803,286
-84.87,2.94,41.12,-85.87,-92,5.06,10.81,776,646,668,608,653,871,287
-84.81,3.37,40.87,-85.94,-94,3.44,8.94,820,647,668,608,658,911,288
-84.69,3.81,40.62,-85.94,-96.19,2.31,7.19,825,655,675,608,654,860,289
-84.56,4.25,40.37,-85.94,-97.75,2.06,5.5,829,654,672,609,654,873,290
-84.56,4.56,40.12,-85.94,-98.81,2.75,4,825,650,670,609,654,859,291
-84.56,4.87,39.94,-86,-99.38,4,2.69,835,656,679,609,654,864,292
-84.62,4.94,39.75,-86.06,-99.19,5.81,1.63,839,648,667,609,656,882,293
-84.75,5.31,39.5,-86.06,-98.5,8.25,0.69,843,650,674,610,653,881,294
-84.94,5.56,39.19,-86.12,-97.56,11.12,-0.06,842,647,667,610,653,876,295
-85.12,5.88,38.94,-86.12,-96.63,14.44,-0.75,810,647,667,611,654,813,296
-85.31,6.31,38.62,-86.12,-95.75,17.94,-1.37,780,648,667,611,654,761,297
-85.56,6.56,38.37,-86.12,-94.75,21.69,-2,718,649,668,612,654,681,298
-85.75,7.19,38.12,-86.19,-93.56,25.44,-2.44,663,648,666,613,655,626,299
-86,7.63,37.94,-86.19,-92.13,29.13,-2.81,621,648,667,614,655,592,300
-86.19,8.06,37.69,-86.19,-90.38,32.69,-3,534,648,666,614,655,461,301
-86.37,8.37,37.37,-86.25,-88.44,36.25,-3.06,593,654,666,615,655,646,302
-86.56,8.75,37.12,-86.25,-86.25,39.62,-3,617,647,665,616,655,655,303
-86.69,9.06,36.87,-86.31,-84.13,42.81,-2.94,619,647,666,617,655,644,304
-86.81,9.44,36.56,-86.31,-82.38,45.81,-2.87,618,647,665,617,656,642,305
-86.87,9.88,36.31,-86.37,-81,48.5,-2.87,604,648,666,619,655,615,306
-86.94,10.25,36,-86.44,-79.94,50.81,-2.87,593,648,666,620,655,601,307
-87.12,10.63,35.62,-86.5,-79.38,52.69,-2.75,592,648,666,622,656,607,308
-87.37,11.06,35.25,-86.56,-79.13,54.12,-2.56,588,652,666,622,656,596,309
-87.62,11.56,34.87,-86.62,-79.13,55.12,-2.37,586,647,665,624,657,586,310
-87.87,12,34.62,-86.69,-79.25,55.81,-2,570,647,665,625,656,579,311
